[2025-03-18 20:10:04 : INFO] - Cache for previous post (with URL: http://eugenioazurmendi.local/mi-web/) adjacent to post with id: 245 has been purged, triggered by action: save_post 
[2025-03-18 20:10:04 : INFO] - Cache for all archives page associated with post_type: post and Title: "Combinador de links de Google Maps" have been purged, triggered by action: save_post 
[2025-03-18 20:10:27 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-18 20:10:27 : INFO] - Cache for URL: http://eugenioazurmendi.local/combinador-de-links-de-google-maps/ has been purged, triggered by action: save_post 
[2025-03-18 20:10:27 : INFO] - Cache for previous post (with URL: http://eugenioazurmendi.local/mi-web/) adjacent to post with id: 245 has been purged, triggered by action: save_post 
[2025-03-18 20:10:27 : INFO] - Cache for all archives page associated with post_type: post and Title: "Combinador de links de Google Maps" have been purged, triggered by action: save_post 
[2025-03-18 20:10:27 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-18 20:10:27 : INFO] - Cache for URL: http://eugenioazurmendi.local/combinador-de-links-de-google-maps/ has been purged, triggered by action: save_post 
[2025-03-18 20:10:27 : INFO] - Cache for previous post (with URL: http://eugenioazurmendi.local/mi-web/) adjacent to post with id: 245 has been purged, triggered by action: save_post 
[2025-03-18 20:10:27 : INFO] - Cache for all archives page associated with post_type: post and Title: "Combinador de links de Google Maps" have been purged, triggered by action: save_post 
[2025-03-22 18:23:30 : INFO] - Cache for URL: http://eugenioazurmendi.local/hola/ has been purged, triggered by action: save_post 
[2025-03-22 18:23:30 : INFO] - Cache for URL: http://eugenioazurmendi.local/hola/ has been purged, triggered by action: save_post 
[2025-03-22 18:24:12 : INFO] - Cache for URL: http://eugenioazurmendi.local/combinador-de-links-de-google-maps/ has been purged, triggered by action: wp_trash_post 
[2025-03-22 18:24:12 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 18:24:12 : INFO] - Cache for URL: http://eugenioazurmendi.local/?p=245 has been purged, triggered by action: save_post 
[2025-03-22 18:24:12 : INFO] - Cache for previous post (with URL: http://eugenioazurmendi.local/mi-web/) adjacent to post with id: 245 has been purged, triggered by action: save_post 
[2025-03-22 18:24:12 : INFO] - Cache for all archives page associated with post_type: post and Title: "Combinador de links de Google Maps" have been purged, triggered by action: save_post 
[2025-03-22 18:24:32 : INFO] - Cache for URL: http://eugenioazurmendi.local/taller/ has been purged, triggered by action: save_post 
[2025-03-22 18:24:32 : INFO] - Cache for URL: http://eugenioazurmendi.local/taller/ has been purged, triggered by action: save_post 
[2025-03-22 18:24:57 : INFO] - Cache for URL: http://eugenioazurmendi.local/bitacora/ has been purged, triggered by action: save_post 
[2025-03-22 18:24:57 : INFO] - Cache for URL: http://eugenioazurmendi.local/bitacora/ has been purged, triggered by action: save_post 
[2025-03-22 19:08:10 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 19:08:10 : INFO] - Cache for URL: http://eugenioazurmendi.local/berta/ has been purged, triggered by action: save_post 
[2025-03-22 19:08:10 : INFO] - Cache for next post (with URL: http://eugenioazurmendi.local/mi-web/) adjacent to post with id: 154 has been purged, triggered by action: save_post 
[2025-03-22 19:08:10 : INFO] - Cache for all archives page associated with post_type: post and Title: "Berta" have been purged, triggered by action: save_post 
[2025-03-22 19:08:10 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 19:08:10 : INFO] - Cache for URL: http://eugenioazurmendi.local/berta/ has been purged, triggered by action: save_post 
[2025-03-22 19:08:10 : INFO] - Cache for next post (with URL: http://eugenioazurmendi.local/mi-web/) adjacent to post with id: 154 has been purged, triggered by action: save_post 
[2025-03-22 19:08:10 : INFO] - Cache for all archives page associated with post_type: post and Title: "Berta" have been purged, triggered by action: save_post 
[2025-03-22 19:19:08 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=254 has been purged, triggered by action: save_post 
[2025-03-22 19:20:19 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=254 has been purged, triggered by action: save_post 
[2025-03-22 19:20:19 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=254 has been purged, triggered by action: save_post 
[2025-03-22 19:20:33 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=254 has been purged, triggered by action: save_post 
[2025-03-22 19:20:44 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=254 has been purged, triggered by action: save_post 
[2025-03-22 19:20:44 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=254 has been purged, triggered by action: save_post 
[2025-03-22 19:21:03 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=254 has been purged, triggered by action: save_post 
[2025-03-22 19:21:03 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=254 has been purged, triggered by action: save_post 
[2025-03-22 19:21:18 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=254 has been purged, triggered by action: save_post 
[2025-03-22 19:21:18 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=254 has been purged, triggered by action: save_post 
[2025-03-22 19:21:45 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=259 has been purged, triggered by action: save_post 
[2025-03-22 19:22:01 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=259 has been purged, triggered by action: wp_trash_post 
[2025-03-22 19:22:01 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=259 has been purged, triggered by action: save_post 
[2025-03-22 19:22:26 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=261 has been purged, triggered by action: save_post 
[2025-03-22 19:22:41 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=261 has been purged, triggered by action: save_post 
[2025-03-22 19:22:47 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=261 has been purged, triggered by action: save_post 
[2025-03-22 19:22:47 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=261 has been purged, triggered by action: save_post 
[2025-03-22 19:22:55 : INFO] - Cache for URL: http://eugenioazurmendi.local/social/ has been purged, triggered by action: save_post 
[2025-03-22 19:22:55 : INFO] - Cache for URL: http://eugenioazurmendi.local/social/ has been purged, triggered by action: save_post 
[2025-03-22 19:23:12 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=254 has been purged, triggered by action: save_post 
[2025-03-22 19:23:15 : INFO] - Cache for URL: http://eugenioazurmendi.local/hello/ has been purged, triggered by action: save_post 
[2025-03-22 19:23:15 : INFO] - Cache for URL: http://eugenioazurmendi.local/hello/ has been purged, triggered by action: save_post 
[2025-03-22 19:23:27 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=265 has been purged, triggered by action: save_post 
[2025-03-22 19:23:43 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=265 has been purged, triggered by action: save_post 
[2025-03-22 19:23:43 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=265 has been purged, triggered by action: save_post 
[2025-03-22 19:23:50 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=265 has been purged, triggered by action: save_post 
[2025-03-22 19:23:50 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=265 has been purged, triggered by action: save_post 
[2025-03-22 19:24:16 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=268 has been purged, triggered by action: save_post 
[2025-03-22 19:24:35 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=268 has been purged, triggered by action: save_post 
[2025-03-22 19:24:35 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=268 has been purged, triggered by action: save_post 
[2025-03-22 19:24:42 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=268 has been purged, triggered by action: save_post 
[2025-03-22 19:24:42 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=268 has been purged, triggered by action: save_post 
[2025-03-22 19:25:40 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 19:25:40 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 19:25:40 : INFO] - Cache for URL: http://eugenioazurmendi.local/?p=271 has been purged, triggered by action: save_post 
[2025-03-22 19:25:40 : INFO] - Cache for previous post (with URL: http://eugenioazurmendi.local/mi-web/) adjacent to post with id: 271 has been purged, triggered by action: save_post 
[2025-03-22 19:25:40 : INFO] - Cache for all archives page associated with post_type: post and Title: "Copia sin nombre" have been purged, triggered by action: save_post 
[2025-03-22 19:25:40 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 19:32:52 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 19:32:52 : INFO] - Cache for URL: http://eugenioazurmendi.local/?p=271 has been purged, triggered by action: save_post 
[2025-03-22 19:32:52 : INFO] - Cache for previous post (with URL: http://eugenioazurmendi.local/mi-web/) adjacent to post with id: 271 has been purged, triggered by action: save_post 
[2025-03-22 19:32:52 : INFO] - Cache for all archives page associated with post_type: post and Title: "My Web" have been purged, triggered by action: save_post 
[2025-03-22 19:32:52 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 19:32:52 : INFO] - Cache for URL: http://eugenioazurmendi.local/?p=271 has been purged, triggered by action: save_post 
[2025-03-22 19:32:52 : INFO] - Cache for previous post (with URL: http://eugenioazurmendi.local/mi-web/) adjacent to post with id: 271 has been purged, triggered by action: save_post 
[2025-03-22 19:32:52 : INFO] - Cache for all archives page associated with post_type: post and Title: "My Web" have been purged, triggered by action: save_post 
[2025-03-22 19:32:58 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 19:32:58 : INFO] - Cache for URL: http://eugenioazurmendi.local/my-web/ has been purged, triggered by action: save_post 
[2025-03-22 19:32:58 : INFO] - Cache for previous post (with URL: http://eugenioazurmendi.local/mi-web/) adjacent to post with id: 271 has been purged, triggered by action: save_post 
[2025-03-22 19:32:58 : INFO] - Cache for all archives page associated with post_type: post and Title: "My Web" have been purged, triggered by action: save_post 
[2025-03-22 19:32:58 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 19:32:58 : INFO] - Cache for URL: http://eugenioazurmendi.local/my-web/ has been purged, triggered by action: save_post 
[2025-03-22 19:32:58 : INFO] - Cache for previous post (with URL: http://eugenioazurmendi.local/mi-web/) adjacent to post with id: 271 has been purged, triggered by action: save_post 
[2025-03-22 19:32:58 : INFO] - Cache for all archives page associated with post_type: post and Title: "My Web" have been purged, triggered by action: save_post 
[2025-03-22 19:34:08 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 19:34:08 : INFO] - Cache for URL: http://eugenioazurmendi.local/my-web/ has been purged, triggered by action: save_post 
[2025-03-22 19:34:08 : INFO] - Cache for previous post (with URL: http://eugenioazurmendi.local/mi-web/) adjacent to post with id: 271 has been purged, triggered by action: save_post 
[2025-03-22 19:34:08 : INFO] - Cache for all archives page associated with post_type: post and Title: "My Web" have been purged, triggered by action: save_post 
[2025-03-22 19:34:08 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 19:34:08 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 19:34:08 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 19:34:08 : INFO] - Cache for URL: http://eugenioazurmendi.local/my-web/ has been purged, triggered by action: save_post 
[2025-03-22 19:34:08 : INFO] - Cache for previous post (with URL: http://eugenioazurmendi.local/mi-web/) adjacent to post with id: 271 has been purged, triggered by action: save_post 
[2025-03-22 19:34:08 : INFO] - Cache for all archives page associated with post_type: post and Title: "My Web" have been purged, triggered by action: save_post 
[2025-03-22 19:34:52 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 19:34:52 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 19:34:52 : INFO] - Cache for URL: http://eugenioazurmendi.local/?p=274 has been purged, triggered by action: save_post 
[2025-03-22 19:34:52 : INFO] - Cache for previous post (with URL: http://eugenioazurmendi.local/my-web/) adjacent to post with id: 274 has been purged, triggered by action: save_post 
[2025-03-22 19:34:52 : INFO] - Cache for all archives page associated with post_type: post and Title: "Copia sin nombre" have been purged, triggered by action: save_post 
[2025-03-22 19:34:52 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 19:35:20 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 19:35:20 : INFO] - Cache for URL: http://eugenioazurmendi.local/berta-2/ has been purged, triggered by action: save_post 
[2025-03-22 19:35:20 : INFO] - Cache for previous post (with URL: http://eugenioazurmendi.local/my-web/) adjacent to post with id: 274 has been purged, triggered by action: save_post 
[2025-03-22 19:35:20 : INFO] - Cache for all archives page associated with post_type: post and Title: "Berta" have been purged, triggered by action: save_post 
[2025-03-22 19:35:20 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 19:35:20 : INFO] - Cache for URL: http://eugenioazurmendi.local/berta-2/ has been purged, triggered by action: save_post 
[2025-03-22 19:35:20 : INFO] - Cache for previous post (with URL: http://eugenioazurmendi.local/my-web/) adjacent to post with id: 274 has been purged, triggered by action: save_post 
[2025-03-22 19:35:20 : INFO] - Cache for all archives page associated with post_type: post and Title: "Berta" have been purged, triggered by action: save_post 
[2025-03-22 19:35:35 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 19:35:35 : INFO] - Cache for URL: http://eugenioazurmendi.local/berta-2/ has been purged, triggered by action: save_post 
[2025-03-22 19:35:35 : INFO] - Cache for previous post (with URL: http://eugenioazurmendi.local/my-web/) adjacent to post with id: 274 has been purged, triggered by action: save_post 
[2025-03-22 19:35:35 : INFO] - Cache for all archives page associated with post_type: post and Title: "Berta" have been purged, triggered by action: save_post 
[2025-03-22 19:35:35 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 19:35:35 : INFO] - Cache for URL: http://eugenioazurmendi.local/berta-2/ has been purged, triggered by action: save_post 
[2025-03-22 19:35:35 : INFO] - Cache for previous post (with URL: http://eugenioazurmendi.local/my-web/) adjacent to post with id: 274 has been purged, triggered by action: save_post 
[2025-03-22 19:35:35 : INFO] - Cache for all archives page associated with post_type: post and Title: "Berta" have been purged, triggered by action: save_post 
[2025-03-22 19:35:53 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 19:35:53 : INFO] - Cache for URL: http://eugenioazurmendi.local/berta-2/ has been purged, triggered by action: save_post 
[2025-03-22 19:35:53 : INFO] - Cache for previous post (with URL: http://eugenioazurmendi.local/my-web/) adjacent to post with id: 274 has been purged, triggered by action: save_post 
[2025-03-22 19:35:53 : INFO] - Cache for all archives page associated with post_type: post and Title: "Berta" have been purged, triggered by action: save_post 
[2025-03-22 19:35:53 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 19:35:53 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 19:35:53 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 19:35:53 : INFO] - Cache for URL: http://eugenioazurmendi.local/berta-2/ has been purged, triggered by action: save_post 
[2025-03-22 19:35:53 : INFO] - Cache for previous post (with URL: http://eugenioazurmendi.local/my-web/) adjacent to post with id: 274 has been purged, triggered by action: save_post 
[2025-03-22 19:35:53 : INFO] - Cache for all archives page associated with post_type: post and Title: "Berta" have been purged, triggered by action: save_post 
[2025-03-22 19:36:25 : INFO] - Cache for URL: http://eugenioazurmendi.local/logbook/ has been purged, triggered by action: save_post 
[2025-03-22 19:36:25 : INFO] - Cache for URL: http://eugenioazurmendi.local/logbook/ has been purged, triggered by action: save_post 
[2025-03-22 19:36:56 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=268 has been purged, triggered by action: save_post 
[2025-03-22 19:36:56 : INFO] - Cache for URL: http://eugenioazurmendi.local/?page_id=268 has been purged, triggered by action: save_post 
[2025-03-22 19:36:59 : INFO] - Cache for URL: http://eugenioazurmendi.local/workshop/ has been purged, triggered by action: save_post 
[2025-03-22 19:36:59 : INFO] - Cache for URL: http://eugenioazurmendi.local/workshop/ has been purged, triggered by action: save_post 
[2025-03-22 19:45:48 : INFO] - Cache for URL: http://eugenioazurmendi.local/hello/ has been purged, triggered by action: save_post 
[2025-03-22 19:55:49 : INFO] - Cache for URL: http://eugenioazurmendi.local/hello/ has been purged, triggered by action: save_post 
[2025-03-22 19:59:16 : INFO] - Cache for URL: http://eugenioazurmendi.local/hello/ has been purged, triggered by action: save_post 
[2025-03-22 19:59:22 : INFO] - Cache for URL: http://eugenioazurmendi.local/hello/ has been purged, triggered by action: save_post 
[2025-03-22 19:59:51 : INFO] - Cache for URL: http://eugenioazurmendi.local/workshop/ has been purged, triggered by action: save_post 
[2025-03-22 19:59:51 : INFO] - Cache for URL: http://eugenioazurmendi.local/workshop/ has been purged, triggered by action: save_post 
[2025-03-22 19:59:52 : INFO] - Cache for URL: http://eugenioazurmendi.local/workshop/ has been purged, triggered by action: save_post 
[2025-03-22 19:59:52 : INFO] - Cache for URL: http://eugenioazurmendi.local/workshop/ has been purged, triggered by action: save_post 
[2025-03-22 20:01:28 : INFO] - Cache for URL: http://eugenioazurmendi.local/workshop/ has been purged, triggered by action: save_post 
[2025-03-22 20:03:51 : INFO] - Cache for URL: http://eugenioazurmendi.local/taller/ has been purged, triggered by action: save_post 
[2025-03-22 20:03:53 : INFO] - Cache for URL: http://eugenioazurmendi.local/workshop/ has been purged, triggered by action: save_post 
[2025-03-22 20:13:30 : INFO] - Cache for URL: http://eugenioazurmendi.local/workshop/ has been purged, triggered by action: save_post 
[2025-03-22 20:13:30 : INFO] - Cache for URL: http://eugenioazurmendi.local/workshop/ has been purged, triggered by action: save_post 
[2025-03-22 20:14:02 : INFO] - Cache for URL: http://eugenioazurmendi.local/workshop/ has been purged, triggered by action: save_post 
[2025-03-22 20:17:54 : INFO] - Cache for URL: http://eugenioazurmendi.local/taller/ has been purged, triggered by action: save_post 
[2025-03-22 20:19:26 : INFO] - Cache for URL: http://eugenioazurmendi.local/workshop/ has been purged, triggered by action: save_post 
[2025-03-22 20:26:39 : INFO] - Cache for URL: http://eugenioazurmendi.local/workshop/ has been purged, triggered by action: save_post 
[2025-03-22 20:27:04 : INFO] - Cache for URL: http://eugenioazurmendi.local/logbook/ has been purged, triggered by action: save_post 
[2025-03-22 20:28:44 : INFO] - Cache for URL: http://eugenioazurmendi.local/hello/ has been purged, triggered by action: save_post 
[2025-03-22 20:28:44 : INFO] - Cache for URL: http://eugenioazurmendi.local/hello/ has been purged, triggered by action: save_post 
[2025-03-22 20:29:39 : INFO] - Cache for URL: http://eugenioazurmendi.local/hello/ has been purged, triggered by action: save_post 
[2025-03-22 20:41:55 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 20:41:55 : INFO] - Cache for URL: http://eugenioazurmendi.local/my-web/ has been purged, triggered by action: save_post 
[2025-03-22 20:41:55 : INFO] - Cache for previous post (with URL: http://eugenioazurmendi.local/mi-web/) adjacent to post with id: 271 has been purged, triggered by action: save_post 
[2025-03-22 20:41:55 : INFO] - Cache for next post (with URL: http://eugenioazurmendi.local/berta-2/) adjacent to post with id: 271 has been purged, triggered by action: save_post 
[2025-03-22 20:41:55 : INFO] - Cache for all archives page associated with post_type: post and Title: "My Web" have been purged, triggered by action: save_post 
[2025-03-22 20:41:55 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 20:41:55 : INFO] - Cache for URL: http://eugenioazurmendi.local/my-web/ has been purged, triggered by action: save_post 
[2025-03-22 20:41:55 : INFO] - Cache for previous post (with URL: http://eugenioazurmendi.local/mi-web/) adjacent to post with id: 271 has been purged, triggered by action: save_post 
[2025-03-22 20:41:55 : INFO] - Cache for next post (with URL: http://eugenioazurmendi.local/berta-2/) adjacent to post with id: 271 has been purged, triggered by action: save_post 
[2025-03-22 20:41:55 : INFO] - Cache for all archives page associated with post_type: post and Title: "My Web" have been purged, triggered by action: save_post 
[2025-03-22 20:41:56 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 20:41:56 : INFO] - Cache for URL: http://eugenioazurmendi.local/my-web/ has been purged, triggered by action: save_post 
[2025-03-22 20:41:56 : INFO] - Cache for previous post (with URL: http://eugenioazurmendi.local/mi-web/) adjacent to post with id: 271 has been purged, triggered by action: save_post 
[2025-03-22 20:41:56 : INFO] - Cache for next post (with URL: http://eugenioazurmendi.local/berta-2/) adjacent to post with id: 271 has been purged, triggered by action: save_post 
[2025-03-22 20:41:56 : INFO] - Cache for all archives page associated with post_type: post and Title: "My Web" have been purged, triggered by action: save_post 
[2025-03-22 20:41:56 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 20:41:56 : INFO] - Cache for URL: http://eugenioazurmendi.local/my-web/ has been purged, triggered by action: save_post 
[2025-03-22 20:41:56 : INFO] - Cache for previous post (with URL: http://eugenioazurmendi.local/mi-web/) adjacent to post with id: 271 has been purged, triggered by action: save_post 
[2025-03-22 20:41:56 : INFO] - Cache for next post (with URL: http://eugenioazurmendi.local/berta-2/) adjacent to post with id: 271 has been purged, triggered by action: save_post 
[2025-03-22 20:41:56 : INFO] - Cache for all archives page associated with post_type: post and Title: "My Web" have been purged, triggered by action: save_post 
[2025-03-22 20:42:38 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 20:42:38 : INFO] - Cache for URL: http://eugenioazurmendi.local/berta-2/ has been purged, triggered by action: save_post 
[2025-03-22 20:42:38 : INFO] - Cache for previous post (with URL: http://eugenioazurmendi.local/my-web/) adjacent to post with id: 274 has been purged, triggered by action: save_post 
[2025-03-22 20:42:38 : INFO] - Cache for all archives page associated with post_type: post and Title: "Berta" have been purged, triggered by action: save_post 
[2025-03-22 20:42:38 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 20:42:38 : INFO] - Cache for URL: http://eugenioazurmendi.local/berta-2/ has been purged, triggered by action: save_post 
[2025-03-22 20:42:38 : INFO] - Cache for previous post (with URL: http://eugenioazurmendi.local/my-web/) adjacent to post with id: 274 has been purged, triggered by action: save_post 
[2025-03-22 20:42:38 : INFO] - Cache for all archives page associated with post_type: post and Title: "Berta" have been purged, triggered by action: save_post 
[2025-03-22 20:43:47 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 20:43:47 : INFO] - Cache for URL: http://eugenioazurmendi.local/mi-web/ has been purged, triggered by action: save_post 
[2025-03-22 20:43:47 : INFO] - Cache for previous post (with URL: http://eugenioazurmendi.local/berta/) adjacent to post with id: 194 has been purged, triggered by action: save_post 
[2025-03-22 20:43:47 : INFO] - Cache for next post (with URL: http://eugenioazurmendi.local/my-web/) adjacent to post with id: 194 has been purged, triggered by action: save_post 
[2025-03-22 20:43:47 : INFO] - Cache for all archives page associated with post_type: post and Title: "mi Web" have been purged, triggered by action: save_post 
[2025-03-22 20:43:48 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-22 20:43:48 : INFO] - Cache for URL: http://eugenioazurmendi.local/mi-web/ has been purged, triggered by action: save_post 
[2025-03-22 20:43:48 : INFO] - Cache for previous post (with URL: http://eugenioazurmendi.local/berta/) adjacent to post with id: 194 has been purged, triggered by action: save_post 
[2025-03-22 20:43:48 : INFO] - Cache for next post (with URL: http://eugenioazurmendi.local/my-web/) adjacent to post with id: 194 has been purged, triggered by action: save_post 
[2025-03-22 20:43:48 : INFO] - Cache for all archives page associated with post_type: post and Title: "mi Web" have been purged, triggered by action: save_post 
